Day,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1411149600,partly-cloudy-day,0.86,Partly cloudy throughout the day.,1411123320,1411167601,0.36,47.34,0.64,0.0,0.0,0.0,1025.52,64.57,1411153200,53.97,1411124400,10.0,10.35,1411138800,2.0
1411236000,partly-cloudy-day,0.89,Mostly cloudy throughout the day.,1411209779,1411253899,0.61,56.23,0.73,0.0,0.0,0.0,1023.64,73.49,1411236000,56.45,1411210800,9.97,12.14,1411239600,1.92
1411322400,partly-cloudy-day,0.92,Mostly cloudy until evening.,1411296237,1411340196,0.78,65.79,0.87,0.0018,0.0206,0.78,1009.26,75.32,1411329600,66.09,1411290000,7.3,2.96,1411326000,0.12
1411408800,partly-cloudy-day,0.95,Mostly cloudy until afternoon.,1411382695,1411426494,0.38,51.77,0.63,0.0002,0.0025,0.37,1011.27,69.66,1411358400,55.95,1411441200,9.95,13.95,1411398000,3.66
1411495200,clear-day,0.98,Clear throughout the day.,1411469154,1411512792,0.05,44.76,0.6,0.0,0.0,0.0,1025.66,71.43,1411506000,48.45,1411470000,10.0,5.6,1411495200,0.39
1411581600,partly-cloudy-night,0.01,Partly cloudy starting in the afternoon.,1411555613,1411599089,0.33,52.84,0.72,0.0,0.0,0.0,1032.72,70.37,1411581600,54.34,1411552800,10.0,9.96,1411588800,1.92
1411668000,rain,0.04,Light rain until afternoon.,1411642071,1411685387,0.82,55.18,0.81,0.0098,0.0493,1.0,1027.16,63.54,1411617600,58.38,1411657200,9.2,10.58,1411675200,3.2
1411754400,clear-day,0.07,Clear throughout the day.,1411728530,1411771685,0.09,53.11,0.66,0.0,0.0,0.0,1022.24,76.37,1411765200,57.05,1411725600,10.0,9.37,1411747200,1.72
1411840800,clear-day,0.11,Clear throughout the day.,1411814990,1411857984,0.0,55.56,0.65,0.0,0.0,0.0,1022.05,82.06,1411848000,58.64,1411812000,10.0,6.38,1411837200,0.72
1411927200,partly-cloudy-night,0.14,Partly cloudy overnight.,1411901449,1411944282,0.07,58.72,0.69,0.0,0.0,0.0,1019.56,83.0,1411930800,58.39,1411902000,9.96,6.2,1411934400,0.75
1412013600,partly-cloudy-night,0.18,Mostly cloudy starting in the evening.,1411987909,1412030581,0.42,60.46,0.73,0.0,0.0,0.0,1014.28,77.03,1412013600,63.56,1411988400,9.97,3.26,1412013600,0.45
1412100000,cloudy,0.21,Overcast throughout the day.,1412074369,1412116880,0.94,59.98,0.8,0.0,0.0,0.0,1013.94,69.16,1412089200,63.69,1412132400,9.51,8.08,1412100000,1.18
1412186400,cloudy,0.25,Overcast throughout the day.,1412160829,1412203180,1.0,57.93,0.85,0.0001,0.0009,0.08,1016.63,64.1,1412200800,61.02,1412161200,9.24,6.73,1412186400,2.12
1412272800,cloudy,0.29,Overcast throughout the day.,1412247289,1412289480,0.98,56.22,0.79,0.0,0.0003,0.0,1019.58,67.32,1412280000,60.09,1412247600,9.96,7.31,1412265600,1.62
1412359200,partly-cloudy-night,0.32,Mostly cloudy starting in the evening.,1412333750,1412375780,0.43,52.62,0.72,0.0,0.0,0.0,1016.71,68.72,1412359200,55.81,1412334000,10.0,8.48,1412362800,1.08
1412445600,rain,0.36,Rain until afternoon.,1412420211,1412462081,0.79,56.8,0.8,0.027,0.1784,1.0,1003.65,67.78,1412456400,54.68,1412478000,7.59,11.4,1412463600,1.12
1412532000,clear-day,0.4,Clear throughout the day.,1412506673,1412548382,0.03,36.94,0.58,0.0,0.0,0.0,1010.26,59.9,1412539200,44.34,1412506800,10.0,13.73,1412517600,3.22
1412618400,partly-cloudy-night,0.44,Partly cloudy overnight.,1412593134,1412634684,0.09,45.13,0.66,0.0,0.0,0.0,1017.16,69.39,1412618400,42.74,1412593200,9.97,13.9,1412614800,2.52
1412704800,rain,0.47,Light rain overnight.,1412679596,1412720987,0.64,55.54,0.69,0.0,0.0,0.0,1016.18,71.13,1412704800,61.86,1412654400,10.0,10.75,1412690400,3.31
1412791200,partly-cloudy-day,0.51,Partly cloudy until evening.,1412766059,1412807290,0.52,52.87,0.64,0.0046,0.0457,0.98,1010.31,71.71,1412794800,62.4,1412769600,9.91,17.32,1412751600,3.67
1412877600,partly-cloudy-night,0.55,Partly cloudy in the evening.,1412852521,1412893593,0.15,41.17,0.5,0.0,0.0,0.0,1015.5,67.09,1412884800,52.73,1412852400,10.0,13.86,1412884800,2.8
1412964000,partly-cloudy-day,0.58,Mostly cloudy throughout the day.,1412938984,1412979897,0.54,41.54,0.58,0.0,0.0,0.0,1018.94,62.01,1412967600,48.14,1412938800,10.0,3.97,1412967600,0.48
1413050400,rain,0.62,Rain until afternoon.,1413025448,1413066202,0.86,48.06,0.84,0.0126,0.0597,0.95,1018.5,56.7,1413000000,48.41,1413082800,8.59,6.62,1413046800,1.26
1413136800,clear-day,0.65,Clear throughout the day.,1413111911,1413152508,0.19,41.76,0.69,0.0,0.0,0.0,1024.25,61.97,1413144000,45.17,1413111600,10.0,6.99,1413126000,0.41
1413223200,cloudy,0.68,Overcast throughout the day.,1413198375,1413238815,0.86,50.78,0.81,0.0009,0.0079,0.73,1026.01,63.81,1413230400,46.54,1413180000,8.67,6.07,1413230400,0.99
1413309600,partly-cloudy-day,0.71,Mostly cloudy throughout the day.,1413284840,1413325122,0.81,62.83,0.83,0.0001,0.0009,0.21,1022.09,75.38,1413309600,62.63,1413259200,9.15,13.62,1413309600,2.52
1413396000,rain,0.74,Rain overnight.,1413371305,1413411430,0.91,66.43,0.85,0.0066,0.0829,0.83,1015.51,75.2,1413396000,68.62,1413363600,9.35,13.46,1413396000,3.54
1413482400,rain,0.77,Rain in the morning.,1413457770,1413497739,0.7,62.24,0.85,0.0248,0.1754,1.0,1006.68,70.09,1413486000,60.47,1413514800,7.92,11.74,1413453600,2.23
1413568800,partly-cloudy-night,0.8,Mostly cloudy in the morning.,1413544236,1413584049,0.35,53.89,0.72,0.0,0.0,0.0,1005.52,71.27,1413572400,58.44,1413547200,9.92,10.45,1413572400,2.48
1413655200,partly-cloudy-day,0.83,Mostly cloudy throughout the day.,1413630702,1413670359,0.7,50.93,0.7,0.0,0.0,0.0,1003.03,68.39,1413655200,56.68,1413687600,9.98,11.51,1413655200,2.55
1413741600,partly-cloudy-day,0.86,Mostly cloudy until afternoon.,1413717168,1413756671,0.55,35.7,0.56,0.0,0.0,0.0,1011.84,55.88,1413691200,43.32,1413774000,10.0,17.38,1413738000,4.7
1413828000,partly-cloudy-day,0.9,Partly cloudy until evening.,1413803635,1413842984,0.26,35.42,0.6,0.0,0.0,0.0,1017.46,59.75,1413838800,38.96,1413802800,10.0,9.18,1413824400,1.48
1413914400,partly-cloudy-day,0.93,Mostly cloudy throughout the day.,1413890102,1413929298,0.74,49.56,0.77,0.0016,0.0091,0.27,1011.93,64.32,1413914400,50.42,1413882000,9.98,5.85,1413921600,0.5
1414000800,rain,0.96,Rain in the morning and evening.,1413976570,1414015612,0.98,50.84,0.88,0.0221,0.0742,1.0,1010.96,56.07,1413964800,50.89,1414033200,8.67,19.08,1414015200,4.58
1414087200,rain,0.99,Light rain in the morning and afternoon.,1414063038,1414101928,0.99,47.32,0.85,0.014,0.1064,0.99,1006.14,52.9,1414098000,50.54,1414069200,9.42,17.32,1414036800,5.02
1414173600,partly-cloudy-day,0.02,Mostly cloudy until evening.,1414149506,1414188245,0.72,45.14,0.69,0.0,0.0,0.0,1008.72,63.52,1414180800,50.18,1414144800,10.0,12.28,1414162800,3.09
1414260000,partly-cloudy-night,0.06,Mostly cloudy overnight.,1414235975,1414274564,0.11,42.32,0.57,0.0,0.0,0.0,1007.81,67.23,1414267200,47.63,1414234800,10.0,16.1,1414256400,2.4
1414346400,partly-cloudy-night,0.09,Mostly cloudy throughout the day.,1414322444,1414360883,0.63,40.64,0.54,0.0,0.0003,0.0,1004.14,61.01,1414346400,52.92,1414324800,10.0,16.59,1414335600,4.05
1414432800,clear-day,0.13,Clear throughout the day.,1414408913,1414447204,0.13,38.53,0.55,0.0,0.0,0.0,1014.42,63.29,1414440000,48.28,1414411200,10.0,10.19,1414418400,2.4
1414519200,clear-day,0.16,Clear throughout the day.,1414495383,1414533526,0.16,47.67,0.7,0.0,0.0,0.0,1015.53,70.24,1414522800,46.64,1414479600,9.98,6.22,1414504800,0.83
1414605600,partly-cloudy-night,0.2,Mostly cloudy starting in the afternoon.,1414581853,1414619849,0.49,52.34,0.77,0.0006,0.0075,0.66,1011.97,70.09,1414602000,51.65,1414638000,9.61,12.29,1414609200,1.44
1414692000,partly-cloudy-day,0.24,"Partly cloudy starting in the afternoon, continuing until evening.",1414668323,1414706174,0.24,40.6,0.71,0.0,0.0,0.0,1015.1,57.3,1414692000,44.36,1414666800,9.46,9.59,1414692000,1.75
1414778400,partly-cloudy-day,0.27,Mostly cloudy throughout the day.,1414754793,1414792499,0.77,38.04,0.68,0.0,0.0,0.0,1014.41,53.46,1414785600,42.34,1414749600,9.98,12.4,1414810800,1.88
1414864800,rain,0.31,Light rain until afternoon.,1414841264,1414878827,1.0,39.63,0.8,0.0116,0.0339,0.99,1009.33,49.23,1414814400,42.49,1414893600,9.65,16.37,1414879200,4.59
1414951200,partly-cloudy-day,0.35,Mostly cloudy until afternoon.,1414927735,1414965156,0.54,28.45,0.57,0.0002,0.0026,0.48,1011.09,47.45,1414954800,40.57,1414987200,10.0,21.49,1414944000,6.97
1415037600,partly-cloudy-night,0.39,Mostly cloudy starting in the evening.,1415014209,1415051483,0.24,26.2,0.42,0.0,0.0,0.0,1019.28,60.56,1415044800,39.78,1415005200,10.0,16.21,1414990800,3.67
1415124000,partly-cloudy-night,0.42,Partly cloudy starting in the evening.,1415100681,1415137815,0.47,31.11,0.35,0.0,0.0,0.0,1019.57,69.07,1415127600,52.06,1415077200,10.0,8.96,1415127600,1.9
1415210400,partly-cloudy-day,0.46,Partly cloudy throughout the day.,1415187152,1415224148,0.44,39.44,0.52,0.0,0.0,0.0,1018.71,63.21,1415206800,51.57,1415246400,10.0,10.64,1415214000,1.94
1415296800,rain,0.49,Light rain until afternoon.,1415273624,1415310483,0.96,45.44,0.86,0.013,0.0423,0.98,1011.2,51.72,1415253600,48.2,1415278800,5.82,3.89,1415293200,0.19
1415383200,partly-cloudy-day,0.53,Mostly cloudy until evening.,1415360096,1415396819,0.61,36.86,0.7,0.0,0.0,0.0,1005.37,51.66,1415379600,39.22,1415419200,9.73,17.09,1415404800,4.54
1415469600,partly-cloudy-night,0.57,Partly cloudy starting in the evening.,1415446567,1415483157,0.2,27.86,0.58,0.0,0.0,0.0,1014.83,47.64,1415476800,34.55,1415448000,10.0,9.39,1415473200,2.35
1415556000,partly-cloudy-day,0.6,Mostly cloudy until afternoon.,1415533039,1415569497,0.51,35.29,0.61,0.0,0.0,0.0,1013.87,56.47,1415559600,42.4,1415592000,10.0,8.74,1415556000,1.21
1415642400,clear-day,0.63,Clear throughout the day.,1415619511,1415655838,0.08,36.05,0.66,0.0,0.0,0.0,1020.25,60.79,1415646000,36.02,1415613600,9.98,7.35,1415649600,0.64
1415728800,partly-cloudy-day,0.66,Mostly cloudy throughout the day.,1415705983,1415742181,0.63,47.76,0.83,0.0,0.0,0.0,1017.41,63.69,1415732400,42.28,1415696400,8.87,9.44,1415728800,0.79
1415815200,fog,0.69,Foggy in the morning.,1415792455,1415828526,0.67,49.99,0.8,0.0,0.0,0.0,1013.4,63.11,1415818800,47.08,1415851200,5.98,11.45,1415822400,1.32
1415901600,rain,0.72,Light rain overnight.,1415878926,1415914873,0.54,30.8,0.65,0.0034,0.0323,0.88,1017.89,47.4,1415901600,36.09,1415937600,9.4,6.37,1415854800,1.37
1415988000,partly-cloudy-day,0.75,Mostly cloudy until afternoon.,1415965398,1416001221,0.46,24.89,0.63,0.0026,0.0221,0.85,1017.31,41.69,1415995200,34.04,1416024000,9.68,14.46,1415980800,3.64
1416074400,clear-day,0.78,Clear throughout the day.,1416051869,1416087572,0.09,20.31,0.56,0.0,0.0,0.0,1026.0,41.54,1416081600,30.15,1416049200,10.0,10.82,1416074400,1.92
1416160800,rain,0.81,Light rain overnight.,1416138340,1416173924,0.8,25.93,0.64,0.0,0.0,0.0,1025.58,42.74,1416171600,28.45,1416117600,10.0,5.98,1416160800,0.99
1416247200,rain,0.84,Heavy rain until evening.,1416224811,1416260278,0.99,40.33,0.9,0.0461,0.2426,1.0,1007.37,48.35,1416268800,39.07,1416211200,5.04,11.89,1416283200,0.79
1416333600,clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416420000,partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416506400,partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416592800,clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416679200,partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416765600,partly-cloudy-day,0.04,Mostly cloudy until afternoon.,1416743627,1416778443,0.56,28.45,0.49,0.0,0.0,0.0,1021.03,55.87,1416769200,41.85,1416744000,9.98,8.91,1416718800,1.73
1416852000,rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416938400,partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1417024800,rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417111200,snow,0.19,Light snow in the afternoon.,1417089492,1417123927,0.98,30.87,0.82,0.0029,0.0102,0.6,1014.99,36.95,1417114800,34.05,1417147200,9.67,11.11,1417064400,2.51
1417197600,partly-cloudy-day,0.22,Mostly cloudy in the afternoon.,1417175956,1417210304,0.2,20.48,0.64,0.0001,0.0009,0.16,1021.42,35.98,1417194000,26.25,1417233600,10.0,15.19,1417190400,3.67
1417284000,partly-cloudy-night,0.26,Mostly cloudy throughout the day.,1417262420,1417296683,0.62,18.72,0.61,0.0,0.0,0.0,1026.22,38.6,1417320000,23.2,1417262400,10.0,4.85,1417284000,0.56
1417370400,partly-cloudy-day,0.3,Mostly cloudy throughout the day.,1417348882,1417383063,0.89,34.94,0.64,0.0009,0.0058,0.26,1020.35,50.29,1417370400,39.71,1417323600,10.0,9.9,1417359600,1.95
1417456800,rain,0.34,Light rain in the evening.,1417435344,1417469446,0.84,41.84,0.7,0.0028,0.028,0.95,1021.68,62.48,1417456800,41.54,1417492800,9.91,14.43,1417471200,2.47
1417543200,rain,0.37,Light rain overnight.,1417521804,1417555832,0.83,29.15,0.7,0.0024,0.0243,0.97,1033.21,42.35,1417579200,34.52,1417525200,8.36,10.98,1417514400,3.75
1417629600,rain,0.41,Light rain in the afternoon.,1417608263,1417642219,0.82,39.36,0.87,0.0041,0.0235,0.97,1020.1,45.8,1417644000,40.76,1417600800,6.2,13.32,1417654800,2.28
1417716000,partly-cloudy-day,0.44,Partly cloudy until evening.,1417694721,1417728609,0.25,24.39,0.56,0.0,0.0,0.0,1028.27,44.72,1417719600,34.71,1417694400,10.0,11.48,1417669200,2.28
1417802400,rain,0.48,Rain starting in the evening.,1417781178,1417815000,0.75,30.5,0.75,0.0123,0.0897,1.0,1032.75,41.89,1417813200,32.58,1417770000,8.39,9.43,1417798800,2.16
1417888800,rain,0.52,Rain in the morning and afternoon.,1417867634,1417901395,1.0,41.59,0.93,0.0391,0.1055,1.0,1022.55,46.74,1417888800,40.68,1417924800,4.34,16.25,1417924800,1.38
1417975200,partly-cloudy-night,0.55,Partly cloudy in the morning.,1417954088,1417987791,0.3,21.77,0.56,0.0043,0.0568,1.0,1030.46,40.85,1417975200,30.0,1418011200,9.94,18.7,1417942800,6.52
1418061600,cloudy,0.58,Overcast throughout the day.,1418040541,1418074190,0.68,16.66,0.61,0.0,0.0,0.0,1035.49,34.4,1418097600,24.42,1418036400,10.0,12.43,1418058000,4.83
1418148000,rain,0.61,Rain until afternoon.,1418126992,1418160591,1.0,36.0,0.88,0.0686,0.1706,1.0,1012.75,42.0,1418173200,35.27,1418101200,6.93,18.79,1418151600,5.67
1418234400,cloudy,0.64,Overcast throughout the day.,1418213442,1418246994,0.99,32.12,0.82,0.0006,0.0041,0.5,1002.86,40.86,1418187600,32.79,1418259600,7.06,15.33,1418223600,5.68
1418320800,partly-cloudy-day,0.67,Mostly cloudy throughout the day.,1418299890,1418333399,0.88,25.33,0.71,0.0001,0.0009,0.17,1006.9,36.36,1418328000,31.6,1418284800,9.45,14.0,1418313600,5.09
1418407200,partly-cloudy-day,0.7,Mostly cloudy throughout the day.,1418386337,1418419807,0.8,24.11,0.66,0.0,0.0,0.0,1014.24,37.07,1418414400,32.01,1418385600,10.0,13.6,1418436000,4.94
1418493600,partly-cloudy-night,0.73,Partly cloudy starting in the afternoon.,1418472782,1418506217,0.42,27.7,0.67,0.0,0.0,0.0,1013.92,42.98,1418493600,34.41,1418472000,10.0,14.89,1418500800,5.09
1418580000,partly-cloudy-day,0.76,Mostly cloudy until afternoon.,1418559225,1418592629,0.47,31.47,0.7,0.0,0.0,0.0,1012.54,45.1,1418587200,37.45,1418544000,10.0,12.8,1418576400,3.39
1418666400,clear-day,0.79,Clear throughout the day.,1418645667,1418679043,0.1,31.06,0.73,0.0,0.0,0.0,1017.59,47.76,1418673600,33.03,1418644800,10.0,6.73,1418659200,0.59
1418752800,rain,0.82,Light rain starting in the evening.,1418732107,1418765460,0.83,36.39,0.85,0.0056,0.0409,1.0,1016.64,46.22,1418760000,33.37,1418716800,7.6,7.06,1418763600,0.72
1418839200,partly-cloudy-day,0.85,Mostly cloudy throughout the day.,1418818545,1418851878,0.85,39.49,0.78,0.001,0.0116,0.96,1010.39,51.96,1418839200,41.77,1418875200,8.08,13.07,1418850000,3.35
1418925600,partly-cloudy-day,0.88,Mostly cloudy throughout the day.,1418904981,1418938299,0.73,26.88,0.61,0.0,0.0,0.0,1013.99,41.15,1418929200,37.14,1418961600,10.0,16.66,1418914800,5.79
1419012000,partly-cloudy-day,0.91,Mostly cloudy throughout the day.,1418991415,1419024722,0.76,24.15,0.63,0.0,0.0,0.0,1017.54,37.14,1418968800,31.78,1419048000,10.0,13.66,1419004800,4.64
1419098400,cloudy,0.95,Overcast throughout the day.,1419077848,1419111148,0.99,22.36,0.68,0.0,0.0,0.0,1024.63,32.68,1419105600,30.89,1419084000,10.0,8.32,1419055200,1.73
1419184800,cloudy,0.98,Overcast throughout the day.,1419164278,1419197575,1.0,26.95,0.77,0.0,0.0,0.0,1026.03,35.64,1419195600,31.44,1419159600,9.79,7.56,1419184800,1.89
1419271200,rain,0.03,Light rain overnight.,1419250706,1419284004,1.0,35.29,0.85,0.0006,0.0116,0.93,1025.01,44.23,1419303600,34.9,1419224400,8.54,7.98,1419300000,1.7
1419357600,fog,0.06,Foggy in the afternoon.,1419337133,1419370436,1.0,43.34,0.93,0.0068,0.0264,1.0,1019.45,45.92,1419368400,44.49,1419339600,3.5,11.19,1419339600,2.87
1419444000,rain,0.1,Rain until evening.,1419423557,1419456869,1.0,46.41,0.95,0.0231,0.1048,1.0,1010.53,53.59,1419476400,45.05,1419408000,1.7,7.44,1419433200,1.12
1419530400,partly-cloudy-day,0.13,Mostly cloudy until evening.,1419509979,1419543305,0.65,40.03,0.67,0.0022,0.0136,0.87,1008.02,59.83,1419494400,43.73,1419566400,8.84,19.88,1419526800,4.96
1419616800,clear-day,0.17,Clear throughout the day.,1419596399,1419629742,0.05,30.93,0.64,0.0,0.0,0.0,1022.64,49.27,1419624000,37.11,1419595200,10.0,9.95,1419609600,2.27
1419703200,partly-cloudy-night,0.21,Partly cloudy starting in the afternoon.,1419682817,1419716181,0.25,34.03,0.67,0.0,0.0,0.0,1022.44,54.81,1419706800,37.7,1419678000,9.97,5.74,1419706800,0.7
1419789600,rain,0.25,Light rain in the morning.,1419769233,1419802623,0.76,39.09,0.76,0.0022,0.0266,0.9,1014.18,52.61,1419796800,43.04,1419825600,9.41,10.06,1419825600,1.61
1419876000,partly-cloudy-night,0.28,Partly cloudy throughout the day.,1419855647,1419889066,0.3,23.84,0.55,0.0,0.0,0.0,1021.53,42.77,1419883200,33.62,1419912000,10.0,10.04,1419836400,2.57
1419962400,partly-cloudy-day,0.32,Partly cloudy throughout the day.,1419942058,1419975510,0.43,16.32,0.56,0.0,0.0,0.0,1027.8,32.99,1419915600,26.68,1419998400,10.0,9.23,1419973200,2.12
1420048800,partly-cloudy-day,0.35,"Partly cloudy starting in the afternoon, continuing until evening.",1420028468,1420061957,0.42,12.18,0.52,0.0,0.0,0.0,1025.9,31.7,1420056000,25.31,1420027200,10.0,12.6,1420045200,2.2
1420135200,partly-cloudy-night,0.39,Partly cloudy overnight.,1420114875,1420148405,0.11,13.16,0.47,0.0,0.0,0.0,1018.7,38.25,1420146000,24.4,1420113600,10.0,15.16,1420131600,4.02
1420221600,partly-cloudy-day,0.42,Partly cloudy until afternoon.,1420201280,1420234855,0.36,20.18,0.51,0.0,0.0,0.0,1022.97,41.94,1420228800,32.93,1420257600,10.0,15.14,1420218000,3.28
1420308000,rain,0.45,Rain starting in the afternoon.,1420287682,1420321307,0.66,27.93,0.77,0.0225,0.0986,1.0,1031.03,40.24,1420336800,29.58,1420282800,6.47,8.36,1420300800,1.48
1420394400,rain,0.48,Light rain starting in the evening.,1420374083,1420407760,0.95,44.27,0.91,0.0148,0.1073,1.0,1010.4,53.72,1420416000,39.97,1420347600,6.13,19.52,1420430400,2.22
1420480800,partly-cloudy-day,0.52,Partly cloudy until afternoon.,1420460481,1420494214,0.34,15.85,0.45,0.0,0.0,0.0,1019.35,49.24,1420434000,21.56,1420516800,10.0,21.88,1420434000,6.73
1420567200,fog,0.55,Foggy until afternoon.,1420546877,1420580670,0.64,9.59,0.66,0.0,0.0,0.0,1024.45,21.48,1420574400,18.41,1420556400,7.41,11.22,1420524000,1.65
1420653600,partly-cloudy-day,0.58,Partly cloudy until evening.,1420633271,1420667128,0.37,5.14,0.57,0.0,0.0,0.0,1016.98,23.12,1420646400,9.18,1420689600,9.81,20.99,1420675200,5.91
1420740000,partly-cloudy-night,0.61,Partly cloudy starting in the afternoon.,1420719663,1420753586,0.13,-1.37,0.5,0.0,0.0,0.0,1027.76,20.62,1420747200,7.41,1420707600,10.0,18.87,1420693200,4.77
1420826400,partly-cloudy-day,0.64,Mostly cloudy until evening.,1420806052,1420840046,0.55,11.72,0.56,0.0001,0.0007,0.17,1018.56,31.95,1420833600,17.39,1420779600,9.04,18.09,1420830000,4.9
1420912800,partly-cloudy-night,0.67,Partly cloudy overnight.,1420892439,1420926508,0.02,2.0,0.46,0.0,0.0,0.0,1030.48,22.85,1420920000,15.72,1420894800,10.0,13.81,1420905600,5.16
1420999200,partly-cloudy-day,0.7,Mostly cloudy throughout the day.,1420978824,1421012970,0.51,9.73,0.48,0.0,0.0,0.0,1036.06,36.33,1421010000,17.06,1420952400,10.0,9.77,1421010000,2.11
1421085600,rain,0.73,Rain until evening.,1421065207,1421099434,1.0,29.06,0.79,0.0146,0.0698,1.0,1025.02,37.28,1421110800,33.99,1421074800,6.72,6.51,1421118000,0.68
1421172000,partly-cloudy-night,0.76,Mostly cloudy in the morning.,1421151588,1421185898,0.41,13.99,0.6,0.0,0.0005,0.0,1032.68,36.27,1421125200,16.18,1421208000,10.0,14.25,1421168400,4.95
1421258400,partly-cloudy-day,0.79,Mostly cloudy throughout the day.,1421237966,1421272364,0.69,14.35,0.67,0.0,0.0,0.0,1028.7,30.38,1421265600,15.9,1421211600,10.0,8.59,1421222400,3.45
1421344800,partly-cloudy-day,0.83,Mostly cloudy until afternoon.,1421324343,1421358831,0.48,18.57,0.65,0.0,0.0,0.0,1018.36,33.87,1421352000,25.31,1421323200,9.98,10.48,1421352000,2.08
1421431200,partly-cloudy-day,0.86,Partly cloudy until evening.,1421410717,1421445298,0.29,15.76,0.53,0.0,0.0,0.0,1013.37,41.2,1421431200,20.34,1421467200,9.96,19.75,1421452800,4.87
1421517600,partly-cloudy-night,0.89,Partly cloudy starting in the evening.,1421497089,1421531767,0.11,7.02,0.51,0.0,0.0,0.0,1026.97,28.85,1421524800,15.8,1421499600,10.0,12.68,1421470800,1.16
1421604000,rain,0.93,Rain until evening.,1421583460,1421618236,0.82,29.62,0.86,0.0581,0.1882,1.0,1013.94,39.27,1421618400,25.38,1421571600,5.76,6.16,1421640000,0.27
1421690400,partly-cloudy-day,0.96,Mostly cloudy throughout the day.,1421669828,1421704706,0.76,28.65,0.7,0.0,0.0003,0.0,1009.28,40.73,1421686800,35.43,1421654400,9.98,16.62,1421701200,4.92
1421776800,partly-cloudy-day,0.01,"Mostly cloudy starting in the afternoon, continuing until evening.",1421756194,1421791176,0.64,22.79,0.58,0.0,0.0,0.0,1013.2,39.25,1421784000,32.02,1421812800,10.0,10.22,1421766000,3.32
1421863200,partly-cloudy-night,0.04,Mostly cloudy throughout the day.,1421842558,1421877647,0.53,12.76,0.49,0.0,0.0,0.0,1020.27,33.47,1421870400,23.87,1421841600,9.98,5.4,1421816400,1.17
1421949600,partly-cloudy-day,0.08,Mostly cloudy until afternoon.,1421928920,1421964119,0.63,22.91,0.66,0.0,0.0,0.0,1023.4,38.45,1421960400,30.39,1421928000,9.93,9.4,1421978400,2.27
1422036000,fog,0.12,Foggy overnight.,1422015280,1422050591,0.21,20.46,0.61,0.0,0.0,0.0,1023.41,38.66,1422043200,25.43,1422014400,9.87,9.21,1422039600,1.81
1422122400,rain,0.16,"Rain starting in the afternoon, continuing until evening.",1422101638,1422137064,0.87,30.99,0.86,0.0126,0.0543,0.85,1000.16,37.28,1422144000,32.52,1422090000,5.03,11.57,1422158400,1.99
1422208800,partly-cloudy-day,0.19,Mostly cloudy throughout the day.,1422187994,1422223537,0.56,21.44,0.56,0.0024,0.0126,0.56,1007.12,41.77,1422208800,31.07,1422244800,10.0,16.04,1422208800,3.63
1422295200,fog,0.23,"Foggy starting in the afternoon, continuing until evening.",1422274348,1422310011,1.0,16.77,0.73,0.0,0.0003,0.0,1013.01,29.73,1422248400,22.83,1422295200,4.88,17.69,1422324000,5.46
1422381600,snow,0.27,Snow (< 1 in.) in the morning.,1422360701,1422396484,0.8,17.01,0.76,0.0021,0.022,0.98,1005.4,27.81,1422388800,19.9,1422417600,5.89,27.99,1422352800,7.41
1422468000,clear-day,0.3,Clear throughout the day.,1422447051,1422482959,0.13,6.46,0.48,0.0002,0.0015,0.2,1017.55,32.86,1422478800,16.21,1422435600,10.0,15.08,1422457200,5.06
1422554400,partly-cloudy-night,0.33,Mostly cloudy throughout the day.,1422533400,1422569433,0.43,12.25,0.56,0.0001,0.0012,0.22,1023.39,32.38,1422586800,17.1,1422532800,9.97,7.16,1422565200,0.23
