UNIX DATE,DATE,HOUR,DAY,MONTH,YEAR,BOROUGH,DEATHS,INJURIES,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,Detail,Moonphase,Summary,Sunrise,Sunset,cloudCover,dewPoint,humidity,precipIntensity,precipIntensityMax,precipProbability,pressure,temperatureMax,temperatureMaxTime,temperatureMin,temperatureMinTime,visibility,windGust,windGustTime,windSpeed
1417024800,11/26/2014,18,Wednesday,11,2014,BROOKLYN,0.0,0,11235.0,40.5777999,-73.9605636,"(40.5777999, -73.9605636)",rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417024800,11/26/2014,18,Wednesday,11,2014,QUEENS,0.0,0,11101.0,40.7532268,-73.9467082,"(40.7532268, -73.9467082)",rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417024800,11/26/2014,18,Wednesday,11,2014,QUEENS,0.0,0,11375.0,40.7166365,-73.8342132,"(40.7166365, -73.8342132)",rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417024800,11/26/2014,18,Wednesday,11,2014,QUEENS,0.0,0,11418.0,40.6973285,-73.8296055,"(40.6973285, -73.8296055)",rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417024800,11/26/2014,18,Wednesday,11,2014,QUEENS,0.0,0,11434.0,40.6696666,-73.76560400000002,"(40.6696666, -73.765604)",rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417024800,11/26/2014,18,Wednesday,11,2014,,0.0,0,,,,,rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1417024800,11/26/2014,18,Wednesday,11,2014,MANHATTAN,0.0,1,10033.0,40.8485182,-73.9359293,"(40.8485182, -73.9359293)",rain,0.15,Mixed precipitation (1–2 in. of snow) throughout the day.,1417003027,1417037553,0.9,32.84,0.79,0.0255,0.0789,0.98,1015.56,47.47,1416978000,34.21,1417024800,5.84,15.25,1417039200,3.45
1416938400,11/25/2014,18,Tuesday,11,2014,BRONX,0.0,0,10460.0,40.8367707,-73.8859644,"(40.8367707, -73.8859644)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,BROOKLYN,0.0,0,11229.0,40.616045,-73.94482940000002,"(40.616045, -73.9448294)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,MANHATTAN,0.0,0,10010.0,40.7401843,-73.986363,"(40.7401843, -73.986363)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,MANHATTAN,0.0,0,10019.0,40.76234210000001,-73.9823516,"(40.7623421, -73.9823516)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11101.0,40.7511713,-73.9151941,"(40.7511713, -73.9151941)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11413.0,40.6580874,-73.75299040000002,"(40.6580874, -73.7529904)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11417.0,40.6807,-73.8446429,"(40.6807, -73.8446429)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11429.0,40.7139849,-73.73811629999999,"(40.7139849, -73.7381163)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11434.0,40.6718281,-73.774497,"(40.6718281, -73.774497)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,,0.0,0,,,,,partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,,0.0,0,,,,,partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,,0.0,0,,40.7044959,-73.817418,"(40.7044959, -73.817418)",partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416938400,11/25/2014,18,Tuesday,11,2014,,0.0,0,,,,,partly-cloudy-day,0.11,Partly cloudy throughout the day.,1416916561,1416951181,0.45,38.78,0.55,0.0,0.0,0.0,1014.19,65.21,1416895200,47.36,1416970800,9.97,13.11,1416927600,2.95
1416852000,11/24/2014,18,Monday,11,2014,BRONX,0.0,0,10453.0,40.8538153,-73.9073312,"(40.8538153, -73.9073312)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,BROOKLYN,0.0,0,11207.0,40.65002570000001,-73.8912532,"(40.6500257, -73.8912532)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,BROOKLYN,0.0,0,11228.0,40.6160581,-74.0257501,"(40.6160581, -74.0257501)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,BROOKLYN,0.0,0,11234.0,40.6262526,-73.9208682,"(40.6262526, -73.9208682)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,BROOKLYN,0.0,0,11237.0,40.70148560000001,-73.9114235,"(40.7014856, -73.9114235)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,QUEENS,0.0,0,11001.0,40.7359687,-73.7087764,"(40.7359687, -73.7087764)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,QUEENS,0.0,0,11101.0,40.74710200000001,-73.9500731,"(40.747102, -73.9500731)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,QUEENS,0.0,0,11368.0,40.742096,-73.86747290000002,"(40.742096, -73.8674729)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,,0.0,0,,,,,rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,,0.0,0,,,,,rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,,0.0,0,,40.7666318,-73.8890253,"(40.7666318, -73.8890253)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,QUEENS,0.0,1,11364.0,40.7335093,-73.7598804,"(40.7335093, -73.7598804)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,QUEENS,0.0,1,11367.0,40.72326760000001,-73.8177311,"(40.7232676, -73.8177311)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416852000,11/24/2014,18,Monday,11,2014,STATEN ISLAND,0.0,1,10305.0,40.598935,-74.0637592,"(40.598935, -74.0637592)",rain,0.08,Rain in the morning.,1416830094,1416864811,0.63,56.37,0.82,0.0191,0.1504,1.0,1005.96,68.9,1416855600,50.31,1416805200,7.9,21.81,1416823200,4.38
1416765600,11/23/2014,18,Sunday,11,2014,BROOKLYN,0.0,0,11210.0,40.634237,-73.9439137,"(40.634237, -73.9439137)",partly-cloudy-day,0.04,Mostly cloudy until afternoon.,1416743627,1416778443,0.56,28.45,0.49,0.0,0.0,0.0,1021.03,55.87,1416769200,41.85,1416744000,9.98,8.91,1416718800,1.73
1416765600,11/23/2014,18,Sunday,11,2014,QUEENS,0.0,0,11369.0,40.76114370000001,-73.8643342,"(40.7611437, -73.8643342)",partly-cloudy-day,0.04,Mostly cloudy until afternoon.,1416743627,1416778443,0.56,28.45,0.49,0.0,0.0,0.0,1021.03,55.87,1416769200,41.85,1416744000,9.98,8.91,1416718800,1.73
1416765600,11/23/2014,18,Sunday,11,2014,QUEENS,0.0,0,11369.0,40.762658,-73.87325109999998,"(40.762658, -73.8732511)",partly-cloudy-day,0.04,Mostly cloudy until afternoon.,1416743627,1416778443,0.56,28.45,0.49,0.0,0.0,0.0,1021.03,55.87,1416769200,41.85,1416744000,9.98,8.91,1416718800,1.73
1416765600,11/23/2014,18,Sunday,11,2014,QUEENS,0.0,0,11370.0,40.7592538,-73.8857614,"(40.7592538, -73.8857614)",partly-cloudy-day,0.04,Mostly cloudy until afternoon.,1416743627,1416778443,0.56,28.45,0.49,0.0,0.0,0.0,1021.03,55.87,1416769200,41.85,1416744000,9.98,8.91,1416718800,1.73
1416679200,11/22/2014,18,Saturday,11,2014,BROOKLYN,0.0,0,11213.0,40.6794843,-73.9328974,"(40.6794843, -73.9328974)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,BROOKLYN,0.0,0,11236.0,40.6442955,-73.901381,"(40.6442955, -73.901381)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,MANHATTAN,0.0,0,10017.0,40.7566543,-73.9785667,"(40.7566543, -73.9785667)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,MANHATTAN,0.0,0,10128.0,40.781688,-73.9489603,"(40.781688, -73.9489603)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,QUEENS,0.0,0,11101.0,40.7376416,-73.9350111,"(40.7376416, -73.9350111)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,QUEENS,0.0,0,11377.0,40.74718970000001,-73.9026759,"(40.7471897, -73.9026759)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,,0.0,0,,40.7646846,-73.7585948,"(40.7646846, -73.7585948)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416679200,11/22/2014,18,Saturday,11,2014,,0.0,0,,40.8049944,-73.9113446,"(40.8049944, -73.9113446)",partly-cloudy-night,0.01,Mostly cloudy starting in the afternoon.,1416657159,1416692077,0.32,16.22,0.48,0.0,0.0,0.0,1028.55,42.55,1416704400,24.09,1416654000,10.0,13.29,1416672000,3.46
1416592800,11/21/2014,18,Friday,11,2014,BRONX,0.0,0,10460.0,40.8398549,-73.874546,"(40.8398549, -73.874546)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,BROOKLYN,0.0,0,11207.0,40.6618355,-73.8931046,"(40.6618355, -73.8931046)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,BROOKLYN,0.0,0,11214.0,40.5986479,-74.00445079999999,"(40.5986479, -74.0044508)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,MANHATTAN,0.0,0,10006.0,40.7109059,-74.014457,"(40.7109059, -74.014457)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,MANHATTAN,0.0,0,10018.0,40.7517013,-73.9864003,"(40.7517013, -73.9864003)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,QUEENS,0.0,0,11368.0,40.758026,-73.8577531,"(40.758026, -73.8577531)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,QUEENS,0.0,0,11373.0,40.7351771,-73.87534570000003,"(40.7351771, -73.8753457)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,QUEENS,0.0,0,11374.0,40.730911600000006,-73.860831,"(40.7309116, -73.860831)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,QUEENS,0.0,0,11385.0,40.7065969,-73.9085782,"(40.7065969, -73.9085782)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,QUEENS,0.0,0,11414.0,40.6574995,-73.8394637,"(40.6574995, -73.8394637)",clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416592800,11/21/2014,18,Friday,11,2014,,0.0,0,,,,,clear-day,0.97,Clear throughout the day.,1416570690,1416605713,0.05,11.18,0.44,0.0,0.0,0.0,1025.33,36.05,1416600000,26.92,1416628800,10.0,16.67,1416596400,4.62
1416506400,11/20/2014,18,Thursday,11,2014,BROOKLYN,0.0,0,11210.0,40.6255995,-73.93915849999998,"(40.6255995, -73.9391585)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,BROOKLYN,0.0,0,11229.0,40.600218,-73.9438162,"(40.600218, -73.9438162)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,MANHATTAN,0.0,0,10013.0,40.7193963,-74.00188309999999,"(40.7193963, -74.0018831)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,MANHATTAN,0.0,0,10019.0,40.7668758,-73.979076,"(40.7668758, -73.979076)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,QUEENS,0.0,0,11355.0,40.7529999,-73.8255072,"(40.7529999, -73.8255072)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,QUEENS,0.0,0,11412.0,40.6916677,-73.76238590000001,"(40.6916677, -73.7623859)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,,0.0,0,,40.72568320000001,-73.8910431,"(40.7256832, -73.8910431)",partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416506400,11/20/2014,18,Thursday,11,2014,,0.0,0,,,,,partly-cloudy-day,0.94,Partly cloudy until afternoon.,1416484221,1416519351,0.45,19.23,0.48,0.0,0.0,0.0,1013.96,45.05,1416510000,31.91,1416542400,10.0,15.89,1416513600,4.05
1416420000,11/19/2014,18,Wednesday,11,2014,BROOKLYN,0.0,0,11220.0,40.63735629999999,-74.03126740000002,"(40.6373563, -74.0312674)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,MANHATTAN,0.0,0,10016.0,40.74898579999999,-73.979955,"(40.7489858, -73.979955)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,QUEENS,0.0,0,11361.0,40.7577537,-73.7833817,"(40.7577537, -73.7833817)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,QUEENS,0.0,0,11419.0,40.68343,-73.8266015,"(40.68343, -73.8266015)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,,0.0,0,,40.6897885,-73.8095261,"(40.6897885, -73.8095261)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,BROOKLYN,0.0,1,11233.0,40.68047670000001,-73.9222785,"(40.6804767, -73.9222785)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,QUEENS,0.0,1,11435.0,40.6978751,-73.802369,"(40.6978751, -73.802369)",partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416420000,11/19/2014,18,Wednesday,11,2014,,0.0,1,,,,,partly-cloudy-night,0.9,Mostly cloudy starting in the evening.,1416397751,1416432992,0.16,8.72,0.45,0.0,0.0,0.0,1021.94,32.65,1416423600,21.33,1416398400,10.0,15.97,1416373200,4.07
1416333600,11/18/2014,18,Tuesday,11,2014,BRONX,0.0,0,10468.0,40.87336420000001,-73.8870877,"(40.8733642, -73.8870877)",clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416333600,11/18/2014,18,Tuesday,11,2014,BROOKLYN,0.0,0,11218.0,40.6407613,-73.9750151,"(40.6407613, -73.9750151)",clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416333600,11/18/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11434.0,40.6782441,-73.7710972,"(40.6782441, -73.7710972)",clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416333600,11/18/2014,18,Tuesday,11,2014,QUEENS,0.0,0,11691.0,40.606570700000006,-73.7557452,"(40.6065707, -73.7557452)",clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416333600,11/18/2014,18,Tuesday,11,2014,,0.0,0,,,,,clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416333600,11/18/2014,18,Tuesday,11,2014,QUEENS,0.0,1,11421.0,40.685169,-73.8623074,"(40.685169, -73.8623074)",clear-day,0.87,Clear throughout the day.,1416311281,1416346634,0.14,12.77,0.47,0.0,0.0,0.0,1010.85,44.27,1416286800,24.06,1416369600,10.0,19.56,1416322800,6.97
1416247200,11/17/2014,18,Monday,11,2014,BRONX,0.0,0,10459.0,40.8163185,-73.89621269999998,"(40.8163185, -73.8962127)",rain,0.84,Heavy rain until evening.,1416224811,1416260278,0.99,40.33,0.9,0.0461,0.2426,1.0,1007.37,48.35,1416268800,39.07,1416211200,5.04,11.89,1416283200,0.79
1416247200,11/17/2014,18,Monday,11,2014,BROOKLYN,0.0,0,11216.0,40.6872462,-73.9546828,"(40.6872462, -73.9546828)",rain,0.84,Heavy rain until evening.,1416224811,1416260278,0.99,40.33,0.9,0.0461,0.2426,1.0,1007.37,48.35,1416268800,39.07,1416211200,5.04,11.89,1416283200,0.79
1416247200,11/17/2014,18,Monday,11,2014,MANHATTAN,0.0,0,10019.0,40.7598419,-73.98417509999999,"(40.7598419, -73.9841751)",rain,0.84,Heavy rain until evening.,1416224811,1416260278,0.99,40.33,0.9,0.0461,0.2426,1.0,1007.37,48.35,1416268800,39.07,1416211200,5.04,11.89,1416283200,0.79
1416247200,11/17/2014,18,Monday,11,2014,MANHATTAN,0.0,0,10029.0,40.7979463,-73.94002309999998,"(40.7979463, -73.9400231)",rain,0.84,Heavy rain until evening.,1416224811,1416260278,0.99,40.33,0.9,0.0461,0.2426,1.0,1007.37,48.35,1416268800,39.07,1416211200,5.04,11.89,1416283200,0.79
